Dates,Open ,High,Low,Close ,Volume,MarketCapita
25-08-2017,326.11,336.4,325.8,331.92,"76,03,29,024","31,28,12,10,162"
24-08-2017,317.45,327.96,317.08,325.61,"69,76,65,024","30,68,09,64,300"
23-08-2017,315.27,324.21,314.54,317.52,"81,19,90,016","29,91,13,26,162"
22-08-2017,321.05,327.36,297.91,314.79,"1,33,64,00,000","29,64,66,59,314"
21-08-2017,300.48,347.05,297.23,321.59,"2,44,89,69,984","30,28,04,06,340"
20-08-2017,296.64,301.43,291.58,301.43,"57,19,47,008","28,37,50,46,491"
19-08-2017,296.18,301.67,286.18,297.47,"86,02,01,984","27,99,58,85,731"
18-08-2017,301.7,307.96,292.5,295.59,"93,61,60,000","27,81,22,76,026"
17-08-2017,302.8,311.03,300.25,301.46,"90,94,94,016","28,35,75,73,570"
16-08-2017,289.82,303.41,285.39,302.27,"96,76,43,008","28,42,69,61,863"
15-08-2017,299.95,300.41,279.33,289.82,"1,05,18,00,000","27,24,96,39,651"
14-08-2017,298.03,306.81,296.41,300.1,"86,43,90,976","28,20,94,51,117"
13-08-2017,310.37,310.82,289.31,298.06,"1,36,93,69,984","28,01,17,60,531"
12-08-2017,308.71,317.56,307.9,310.6,"1,11,16,50,048","29,18,31,39,234"
11-08-2017,294.49,309.21,294.49,308.86,"95,35,76,000","29,01,31,66,489"
10-08-2017,296.96,306.59,289.93,295.89,"1,07,68,19,968","27,78,81,65,832"
09-08-2017,297.63,318.72,276.69,296.03,"2,63,85,79,968","27,79,44,75,648"
08-08-2017,269.1,298.91,266.8,296.77,"1,50,24,09,984","27,85,77,12,299"
07-08-2017,261.24,271.96,256.69,269.18,"93,57,26,976","25,26,20,99,071"
06-08-2017,256.42,271.05,252.85,261.57,"1,48,29,79,968","24,54,19,04,159"
05-08-2017,222.85,256.51,221.95,256.51,"1,33,29,99,936","24,06,17,66,194"
04-08-2017,225.31,227.62,222.06,223.07,"53,97,82,976","20,92,06,82,038"
03-08-2017,220.18,228.29,219.89,225.34,"55,72,17,024","21,12,87,36,918"
02-08-2017,227.01,229.51,218.12,219.95,"63,26,06,016","20,61,87,46,852"
01-08-2017,204.69,227.74,204.69,226.77,"1,58,53,30,048","21,25,29,88,047"
31-07-2017,197.4,203.87,193.41,203.87,"56,94,14,016","19,10,25,96,755"
30-07-2017,206.74,208.54,196.15,197.98,"59,62,33,984","18,54,56,69,554"
29-07-2017,193.34,208.68,179.65,205.79,"82,43,55,008","19,27,22,80,500"
28-07-2017,204.32,204.9,192.3,193.12,"56,25,71,008","18,08,12,89,103"
27-07-2017,204.86,206.44,201.26,204.32,"39,32,83,008","19,12,44,68,250"
26-07-2017,207.09,210.77,194.78,203.95,"71,76,92,032","19,08,53,32,800"
25-07-2017,224.37,225.32,195.85,206.71,"1,09,57,60,000","19,33,82,62,506"
24-07-2017,226.29,227.54,222.45,224.71,"43,16,91,008","21,01,67,55,177"
23-07-2017,229.12,231.68,217.72,225.95,"64,96,14,976","21,12,72,95,409"
22-07-2017,217.86,232.7,216.87,229.48,"61,82,59,968","21,45,12,73,566"
21-07-2017,226.06,235.12,213.01,218.3,"1,00,61,29,984","20,40,17,09,506"
20-07-2017,205.42,233.9,203.22,227.26,"2,22,49,99,936","21,23,36,51,866"
19-07-2017,234.94,245.65,191.74,199.7,"2,32,87,90,016","18,65,36,10,729"
18-07-2017,195.03,267.99,182.06,234.39,"2,70,92,60,032","21,88,79,62,776"
17-07-2017,159.99,194.75,158.04,193.42,"1,66,95,00,032","18,05,77,35,704"
16-07-2017,169.57,172.01,133.72,157.36,"1,51,68,89,984","14,68,74,41,605"
15-07-2017,199.71,200.16,170.65,170.65,"81,04,51,968","15,92,39,53,593"
14-07-2017,209.53,211.1,187.37,199.66,"74,93,82,016","18,62,57,94,688"
13-07-2017,231.81,231.81,200.07,209.73,"82,84,89,024","19,56,03,00,930"
12-07-2017,197.15,230.77,189.59,230.77,"1,24,11,90,016","21,51,71,52,174"
11-07-2017,211.52,220.29,183.39,197.4,"1,44,09,50,016","18,40,10,40,701"
10-07-2017,243.01,243.07,196.96,215.36,"93,72,19,008","20,06,93,73,698"
09-07-2017,251.82,255.1,242.14,242.14,"50,51,18,016","22,55,91,20,946"
08-07-2017,245.89,273.48,236.55,251.7,"75,49,58,016","23,44,30,13,086"
07-07-2017,270.35,273.94,244.17,245.99,"68,72,51,968","22,90,01,34,646"
06-07-2017,268.86,278.48,265.51,270.55,"62,30,80,000","25,17,93,48,911"
05-07-2017,273.1,275.13,261.45,268.77,"79,02,56,000","25,01,17,10,285"
04-07-2017,282.19,287.39,273.11,273.3,"68,76,91,008","25,42,58,60,777"
03-07-2017,288.41,291.1,281.18,282.9,"85,14,08,000","26,31,07,61,677"
02-07-2017,275.12,295.51,262.52,287.99,"1,12,33,30,048","26,77,62,43,984"
01-07-2017,293.35,293.75,268.62,274.6,"1,08,92,00,000","25,52,43,13,603"
30-06-2017,303.15,315.17,288.44,294.92,"1,01,18,00,000","27,40,47,31,861"
29-06-2017,328.37,330.71,297.37,302.88,"1,50,85,79,968","28,13,69,18,558"
28-06-2017,293.04,333.1,276.41,327.93,"2,05,65,50,016","30,45,45,77,323"
27-06-2017,272.69,293.09,227.14,293.09,"1,97,38,69,952","27,21,12,79,055"
26-06-2017,302.95,311.46,238.65,272.69,"2,08,18,10,048","25,30,97,59,968"
25-06-2017,323.47,332.79,284.65,303.25,"1,18,68,80,000","28,13,84,09,364"
24-06-2017,341.63,343.62,322.09,323.7,"67,35,85,024","30,02,72,38,696"
23-06-2017,336.48,348.01,334.99,341.74,"59,32,06,976","31,69,19,08,924"
22-06-2017,337.73,342.03,330.62,336.37,"92,57,66,976","31,18,53,26,164"
21-06-2017,359.54,361.34,319.48,336.87,"1,42,01,30,048","31,22,28,23,000"
20-06-2017,370.33,377.97,350.94,359.01,"1,02,03,90,016","33,26,09,58,885"
19-06-2017,371.86,377.11,369.76,370.06,"68,51,71,968","34,27,89,15,230"
18-06-2017,379.52,390.58,368.84,371.46,"90,47,02,976","34,39,81,50,201"
17-06-2017,369.88,379.41,364,379.41,"90,46,52,992","35,12,40,53,707"
16-06-2017,361.18,373.05,341.42,370.23,"1,09,62,80,064","34,26,30,95,462"
15-06-2017,358.51,364.44,300.7,361.93,"2,46,34,50,112","33,48,52,58,152"
14-06-2017,397.59,399.32,342.21,359.05,"1,27,25,79,968","33,20,86,58,542"
13-06-2017,395.69,411.18,370.06,397.54,"1,71,73,79,968","36,75,68,01,123"
12-06-2017,341.16,414.76,341.16,401.49,"2,88,26,50,112","37,11,09,48,644"
11-06-2017,338.79,353.01,318.17,340.61,"1,37,32,19,968","31,47,39,65,821"
10-06-2017,282.01,350.26,282.01,337.67,"1,61,16,29,952","31,19,27,80,483"
09-06-2017,261.75,282.76,261.75,281.74,"55,79,85,984","26,01,80,98,658"
08-06-2017,257.99,262.25,253.98,261.67,"38,54,94,016","24,15,73,29,921"
07-06-2017,264.26,264.67,254.04,258.07,"46,16,48,992","23,81,83,00,202"
06-06-2017,248.6,267.51,246.84,264.47,"74,15,53,024","24,40,11,81,121"
05-06-2017,245.26,249.47,243.05,248.46,"43,56,60,000","22,91,79,10,489"
04-06-2017,224.12,250.41,223.98,245.33,"75,38,20,032","22,62,22,07,553"
03-06-2017,223.46,225.97,219.42,224.38,"42,78,96,000","20,68,37,15,605"
02-06-2017,222.29,229.41,219.58,223.77,"46,95,32,000","20,62,21,62,299"
01-06-2017,230.89,236.22,214.48,222.24,"81,29,24,032","20,47,46,52,879"
31-05-2017,231.58,236.96,215.57,230.67,"1,27,16,00,000","21,24,48,17,139"
30-05-2017,195.61,233.71,189.29,231.91,"1,58,66,69,952","21,35,25,50,184"
29-05-2017,170.13,197.13,164.53,194.91,"71,88,28,032","17,93,98,82,189"
28-05-2017,158.82,179.93,157.6,170.51,"71,79,71,008","15,68,91,92,548"
27-05-2017,159.82,166.95,120.44,157.76,"1,21,70,59,968","14,51,12,07,045"
26-05-2017,175.22,193.69,150.28,160.4,"79,24,57,984","14,74,98,89,600"
25-05-2017,189.85,210.98,170.51,174.45,"94,36,36,992","16,03,61,65,877"
24-05-2017,182.65,228.37,182.45,190.05,"56,10,14,016","17,46,47,35,543"
23-05-2017,170.82,183.55,169.93,181.95,"53,07,08,992","16,71,57,02,521"
22-05-2017,158.17,201.75,152.47,174.26,"1,18,89,09,952","16,00,41,56,112"
21-05-2017,127.54,159.03,125.89,157.94,"57,03,61,024","14,50,04,21,529"
20-05-2017,129.22,133.64,124.7,126.52,"33,14,55,008","11,61,24,47,946"
19-05-2017,97.05,133.56,97.05,129.53,"62,69,45,024","11,88,46,32,930"
18-05-2017,89.84,97.37,89.84,96.91,"19,62,36,992","8,88,87,97,357"
17-05-2017,89.25,91.27,84.43,89.86,"18,30,31,008","8,23,99,48,169"
16-05-2017,92.39,93.56,89.12,89.44,"15,22,84,992","8,19,87,22,531"
15-05-2017,90.78,95.43,86.83,92.41,"17,09,99,008","8,46,89,60,166"
14-05-2017,90.87,91.25,89.61,90.79,"6,60,46,600","8,31,71,48,601"
